state_name,constituency_name,sheet,elector_General_m,elector_General_w,voter_General_m,voter_General_w,candidate_Contested_m,candidate_Contested_w,polling_percentage,result_margin,votes_Total Valid Votes Polled,constituency_name_updated,constituency_type_updated,country,id,state_name_dm,constituency_name_dm,flag_more_women,eligible_vote_w,eligible_vote_m,flag_eligible_women,flag_contested_w,margin_ratio,state_name_updated,median_age,GENERAL,SC,ST,median_age_bucket,flag_contested_w_40
Jammu & Kashmir-S09,Srinagar-GEN,S09-2,666864,627037,106916,79450,12,0,14.43,70050,185279,Srinagar,GEN,IN,125,jammu and kashmir,srinagar,m,0.12670703642687753,0.16032654334317042,m,no,37.80784654494033,Jammu & Kashmir,43.5,12,0,0,1,no
Jammu & Kashmir-S09,Anantnag-GEN,S09-3,720585,673118,71575,51274,16,2,8.94,6676,123972,Anantnag,GEN,IN,126,jammu and kashmir,anantnag,m,0.07617386550352241,0.0993290173955883,m,yes,5.385086955118898,Jammu & Kashmir,47.5,17,0,1,2,no
Jammu & Kashmir-S09,Ladakh-GEN,S09-4,87690,86142,62035,61258,4,0,70.54,10930,125504,Ladakh,GEN,IN,127,jammu and kashmir,ladakh,m,0.7111281372617306,0.7074352833846504,w,no,8.708885772565019,Jammu & Kashmir,45.5,0,0,4,2,no
Jammu & Kashmir-S09,Udhampur-GEN,S09-5,876335,789126,610575,558519,11,1,70,357252,1172555,Udhampur,GEN,IN,128,jammu and kashmir,udhampur,m,0.707769101512306,0.6967369784386108,w,yes,30.46782453701532,Jammu & Kashmir,54.5,11,1,0,2,no
Jammu & Kashmir-S09,Jammu-GEN,S09-6,1040876,964838,758278,697010,24,0,72.23,302875,1476177,Jammu,GEN,IN,129,jammu and kashmir,jammu,m,0.7224114307272309,0.7284998405189475,m,no,20.517526014834264,Jammu & Kashmir,47.5,18,3,3,2,no
Karnataka-S10,Chikkodi-GEN,S10-1,816958,787468,632366,579970,11,0,75.5,118877,1207187,Chikkodi,GEN,IN,130,karnataka,chikodi,m,0.7364997688794973,0.7740495839443399,m,no,9.847438714962967,Karnataka,44,7,4,0,1,no
Karnataka-S10,Belgaum-GEN,S10-2,890368,881406,625609,573504,53,4,67.73,391304,1201996,Belgaum,GEN,IN,131,karnataka,belagavi,m,0.6506694985057965,0.7026409304916619,m,yes,32.554517652305,Karnataka,44,48,7,2,1,no
Karnataka-S10,Bagalkot-GEN,S10-3,850381,850074,619749,580993,13,1,70.69,168187,1193285,Bagalkot,GEN,IN,132,karnataka,bagalkot,m,0.6834616751012265,0.7287898012773099,m,yes,14.094453546302855,Karnataka,41.5,9,4,1,1,no
Karnataka-S10,Bijapur-SC,S10-4,921258,874404,588408,520348,11,1,61.82,258038,1099068,Bijapur,SC,IN,133,karnataka,bijapur,m,0.5950887690358233,0.638700559452401,m,yes,23.477892177736045,Karnataka,36.5,0,12,0,1,no
Karnataka-S10,Gulbarga-SC,S10-5,980105,964845,610885,574754,12,0,61.13,95452,1178874,Gulbarga,SC,IN,134,karnataka,gulbarga,m,0.5956956816898051,0.623285260252728,m,no,8.09687888612354,Karnataka,41.5,0,12,0,1,no
Karnataka-S10,Raichur-ST,S10-6,955586,971805,575578,546569,5,0,58.31,117716,1109464,Raichur,ST,IN,135,karnataka,raichur,m,0.5624266185088572,0.6023298792573353,m,no,10.610168513804865,Karnataka,53,0,0,5,2,no
Karnataka-S10,Bidar-GEN,S10-7,918595,855214,577170,536980,21,1,62.94,116834,1115219,Bidar,GEN,IN,136,karnataka,bidar,m,0.6278896276253663,0.6283182468879104,m,yes,10.476327967869988,Karnataka,46.5,19,3,0,2,no
Karnataka-S10,Koppal-GEN,S10-8,862466,873539,606297,581406,14,0,68.54,38397,1179534,Koppal,GEN,IN,137,karnataka,koppal,m,0.6655753206210598,0.7029807551833928,m,no,3.255268606076637,Karnataka,42.5,10,3,1,1,no
Karnataka-S10,Bellary-ST,S10-9,870900,880165,621814,597246,11,0,69.76,55707,1212902,Bellary,ST,IN,138,karnataka,bellary,m,0.6785614060999926,0.7139901251578826,m,no,4.59286900343144,Karnataka,43,0,0,11,1,no
Karnataka-S10,Haveri-GEN,S10-10,871259,835569,661429,601867,10,0,74.14,140882,1259267,Haveri,GEN,IN,139,karnataka,haveri,m,0.7203079578107853,0.7591646112120506,m,no,11.187619464339175,Karnataka,50,9,1,0,2,no
Karnataka-S10,Dharwad-GEN,S10-11,875491,849758,640913,569597,18,1,70.25,205072,1209993,Dharwad,GEN,IN,140,karnataka,dharwad,m,0.6703049574114042,0.7320612090815325,m,yes,16.948197220975658,Karnataka,44,15,3,1,1,no
Karnataka-S10,Uttara Kannada-GEN,S10-12,786411,766050,591099,559157,11,2,74.1,479649,1137463,Uttara Kannada,GEN,IN,141,karnataka,uttara kannada,m,0.7299223288297109,0.7516413173264361,m,yes,42.168316683707516,Karnataka,44,10,3,0,1,no
Karnataka-S10,Davanagere-GEN,S10-13,822593,809744,617489,574795,25,0,73.15,169702,1191488,Davanagere,GEN,IN,142,karnataka,davangere,m,0.7098478037503211,0.7506616273175191,m,no,14.242862706128806,Karnataka,50,23,2,0,2,no
Karnataka-S10,Shimoga-GEN,S10-14,831183,844743,641691,640582,12,0,76.56,223360,1276709,Shimoga,GEN,IN,143,karnataka,shimoga,m,0.7583158428066288,0.7720213238239955,m,no,17.494981236914597,Karnataka,51.5,9,3,0,2,no
Karnataka-S10,Udupi Chikmagalur-GEN,S10-15,738389,774623,563331,585784,11,1,76.03,349599,1143502,Udupi Chikmagalur,GEN,IN,144,karnataka,udupi chikmagalur,w,0.7562181861369982,0.762919003397938,m,yes,30.572661875536728,Karnataka,47.5,9,3,0,2,no
Karnataka-S10,Hassan-GEN,S10-16,831698,819073,644500,629935,6,0,77.29,141324,1265890,Hassan,GEN,IN,145,karnataka,haasan,m,0.7690828534208795,0.7749207043902955,m,no,11.164003191430535,Karnataka,48.5,5,1,0,2,no
Karnataka-S10,Dakshina Kannada-GEN,S10-17,845217,879018,653558,689629,13,0,77.97,274621,1337659,Dakshina Kannada,GEN,IN,146,karnataka,dakshina kannada,w,0.784544798855086,0.7732428476947341,w,no,20.529970642742285,Karnataka,47,13,0,0,2,no
Karnataka-S10,Chitradurga-SC,S10-18,889236,870772,639390,603639,19,0,70.77,80178,1241582,Chitradurga,SC,IN,147,karnataka,chitradurga,m,0.6932227954045376,0.719032967626142,m,no,6.4577289297042,Karnataka,48,0,19,0,2,no
Karnataka-S10,Tumkur-GEN,S10-19,803006,804874,630450,611065,13,2,77.39,13339,1234563,Tumkur,GEN,IN,148,karnataka,tumkur,m,0.7592057887321494,0.7851124400066749,m,yes,1.0804632894392592,Karnataka,52,11,4,0,2,no
Karnataka-S10,Mandya-GEN,S10-20,854753,856282,695384,680954,18,4,80.56,125876,1375684,Mandya,GEN,IN,149,karnataka,mandya,m,0.7952450244195254,0.813549645336138,m,yes,9.150066439676554,Karnataka,44,16,6,0,1,no
Karnataka-S10,Mysore-GEN,S10-21,944585,949649,664932,647532,19,3,69.5,138647,1312695,Mysore,GEN,IN,150,karnataka,mysore,m,0.6818645625910205,0.7039408840919558,m,yes,10.56201173920827,Karnataka,44,16,6,0,1,no
Karnataka-S10,Chamarajanagar-SC,S10-22,842742,843167,646902,620802,10,0,75.35,1817,1257942,Chamarajanagar,SC,IN,151,karnataka,chamarajanagar,m,0.7362740714472934,0.7676157115700891,m,no,0.14444227158326856,Karnataka,45.5,0,10,0,2,no
Karnataka-S10,Bangalore Rural-GEN,S10-23,1287524,1209276,831105,789254,14,1,64.94,206870,1609452,Bangalore Rural,GEN,IN,152,karnataka,bangalore rural,m,0.6526665542026799,0.6455064138610231,w,yes,12.853443283800948,Karnataka,52,11,4,0,2,no
Karnataka-S10,Bangalore North-GEN,S10-24,1481421,1366690,805444,750147,30,1,54.73,147518,1547827,Bangalore North,GEN,IN,153,karnataka,bangalore north,m,0.5488786776811128,0.5436968964257965,w,yes,9.530651681357154,Karnataka,45,28,3,0,2,no
Karnataka-S10,Bangalore central-GEN,S10-25,1145820,1058214,621875,572763,21,1,54.3,70968,1186474,Bangalore central,GEN,IN,154,karnataka,bangalore central,m,0.541254415458499,0.5427335881726624,m,yes,5.981420578959168,Karnataka,42.5,20,2,0,1,no
Karnataka-S10,Bangalore South-GEN,S10-26,1153458,1061593,616311,568793,24,1,53.64,331192,1178553,Bangalore South,GEN,IN,155,karnataka,bangalore south,m,0.5357919654707595,0.5343159438835224,w,yes,28.101578800444273,Karnataka,43,19,5,1,1,no
Karnataka-S10,Chikkballapur-GEN,S10-27,910472,897681,706576,678457,12,3,76.68,182110,1378938,Chikkballapur,GEN,IN,156,karnataka,chikballapur,m,0.755788526213655,0.7760546178246008,m,yes,13.20654010550148,Karnataka,48,13,2,0,2,no
Karnataka-S10,Kolar-SC,S10-28,816475,812149,642572,613779,14,0,77.21,210021,1244662,Kolar,SC,IN,157,karnataka,kolar,m,0.7557467903057198,0.7870075629994795,m,no,16.87373760908584,Karnataka,43,0,14,0,1,no
Kerala-S11,Kasaragod-GEN,S11-1,651754,704213,507338,588600,9,0,80.65,40438,1095634,Kasaragod,GEN,IN,158,kerala,kasaragod,w,0.8358266603996234,0.778419465012873,w,no,3.6908310621977773,Kerala,45,4,1,4,2,no
Kerala-S11,Kannur-GEN,S11-2,590697,664543,484739,562999,8,5,83.21,94559,1050014,Kannur,GEN,IN,159,kerala,kannur,w,0.8471972468297763,0.8206220786630032,w,yes,9.00549897429939,Kerala,47,12,0,1,2,yes
Kerala-S11,Vadakara-GEN,S11-3,586699,668091,464900,574460,12,0,82.67,84663,1062204,Vadakara,GEN,IN,160,kerala,vadakara,w,0.8598529242273882,0.7923995097997439,w,no,7.970502841262131,Kerala,49.5,12,0,0,2,no
Kerala-S11,Wayanad-GEN,S11-4,670255,684612,529017,560841,19,1,80.33,431770,1090042,Wayanad,GEN,IN,161,kerala,wayanad,w,0.8192100050831712,0.7892772153881732,w,yes,39.61040033319817,Kerala,48,18,0,2,2,no
Kerala-S11,Kozhikode-GEN,S11-5,633679,675817,511159,557674,13,1,81.65,85225,1072720,Kozhikode,GEN,IN,162,kerala,kozhikode,w,0.8251849243212289,0.8066528952356004,w,yes,7.944757252591543,Kerala,56,13,1,0,3,no
Kerala-S11,Malappuram-GEN,S11-6,684475,679216,496251,536683,8,0,75.49,260153,1030138,Malappuram,GEN,IN,163,kerala,malappuram,w,0.7901507031636475,0.7250096789510209,w,no,25.25418924454782,Kerala,42,6,1,1,1,no
Kerala-S11,Ponnani-GEN,S11-7,662055,683322,466320,549916,9,3,74.98,193273,1011034,Ponnani,GEN,IN,164,kerala,ponnani,w,0.8047684693307109,0.7043523574325395,w,yes,19.116369973710082,Kerala,52,12,0,0,2,no
Kerala-S11,Palakkad-GEN,S11-8,642339,675510,494457,531513,9,0,77.72,11637,1021584,Palakkad,GEN,IN,165,kerala,palakkad,w,0.7868321712483901,0.7697757726060538,w,no,1.139113376873561,Kerala,48,6,3,0,2,no
Kerala-S11,Alathur -SC,S11-9,617906,645752,493218,522650,5,1,80.42,158968,1011021,Alathur,SC,IN,166,kerala,alathur,w,0.8093664440837969,0.7982087890391095,w,yes,15.723511183249409,Kerala,42,0,6,0,1,no
Kerala-S11,Thrissur-GEN,S11-10,641271,693194,488577,551691,8,0,77.92,93633,1037616,Thrissur,GEN,IN,167,kerala,thrissur,w,0.7958681119571145,0.7618884995579092,w,no,9.02385853726234,Kerala,39.5,5,2,1,1,no
Kerala-S11,Chalakudy-GEN,S11-11,597488,629983,482031,506846,11,2,80.49,132274,982646,Chalakudy,GEN,IN,168,kerala,chalakudy,w,0.8045391701045901,0.8067626462790884,m,yes,13.461002232747093,Kerala,56,11,2,0,3,no
Kerala-S11,Ernakulam-GEN,S11-12,606425,637917,480105,485690,11,1,77.63,169153,961825,Ernakulam,GEN,IN,169,kerala,ernakulam,w,0.7613686420020159,0.7916972420332276,m,yes,17.586671171990748,Kerala,51,9,4,0,2,no
Kerala-S11,Idukki-GEN,S11-13,597546,605061,466073,451489,7,1,76.34,171053,913980,Idukki,GEN,IN,170,kerala,idukki,m,0.746187574475962,0.7799784451740954,m,yes,18.71517976323333,Kerala,48.5,6,2,0,2,no
Kerala-S11,Kottayam-GEN,S11-14,589563,614889,456617,451084,7,0,75.44,106259,903148,Kottayam,GEN,IN,171,kerala,kottayam,m,0.7336023249724747,0.7745007743023222,m,no,11.765402791126151,Kerala,64,7,0,0,3,no
Kerala-S11,Alappuzha-GEN,S11-15,651183,699219,519872,562454,11,1,80.25,10474,1082624,Alappuzha,GEN,IN,172,kerala,alappuzha,w,0.8044031984256721,0.7983500797778812,w,yes,0.9674642350437456,Kerala,46,8,4,0,2,no
Kerala-S11,Mavelikkara -SC,S11-16,614853,684532,449785,514082,9,1,74.23,61138,965281,Mavelikkara,SC,IN,173,kerala,mavelikara,w,0.7509977619746045,0.7315325777055653,w,yes,6.333699720599493,Kerala,50.5,0,10,0,2,no
Kerala-S11,Pathanamthitta-GEN,S11-17,659716,716426,490901,531776,6,2,74.24,44243,1023201,Pathanamthitta,GEN,IN,174,kerala,pathanamthitta,w,0.7422622852883619,0.7441095865493637,m,yes,4.323979354984994,Kerala,42.5,7,1,0,1,no
Kerala-S11,Kollam-GEN,S11-18,616081,675338,445672,515612,8,1,74.66,148856,962105,Kollam,GEN,IN,175,kerala,kollam,w,0.7634873204232547,0.7233983843033627,w,yes,15.47190795183478,Kerala,48,6,3,0,2,no
Kerala-S11,Attingal-GEN,S11-19,628348,717208,458911,540333,16,3,74.4,38247,999203,Attingal,GEN,IN,176,kerala,attingal,w,0.7533839555610088,0.7303452863699733,w,yes,3.8277507173217056,Kerala,48,15,4,0,2,no
Kerala-S11,Thiruvananthapuram-GEN,S11-20,660165,706382,490233,513476,16,1,73.66,99989,1005600,Thiruvananthapuram,GEN,IN,177,kerala,thiruvananthapuram,w,0.7269098023449069,0.7425916248210674,m,yes,9.94321797931583,Kerala,58,13,4,0,3,no
Madhya Pradesh-S12,MORENA-GEN,S12-1,990117,838480,646523,486232,23,2,61.89,113341,1135192,MORENA,GEN,IN,178,madhya pradesh,morena,m,0.5798969563972903,0.6529763654194404,m,yes,9.984302214955708,Madhya Pradesh,44,22,3,0,1,no
Madhya Pradesh-S12,BHIND-SC,S12-2,955813,796812,561487,393454,17,1,54.42,199885,956057,BHIND,SC,IN,179,madhya pradesh,bhind,m,0.4937852341581201,0.587444405966439,m,yes,20.90722624278678,Madhya Pradesh,40.5,0,18,0,1,no
Madhya Pradesh-S12,GWALIOR-GEN,S12-3,1074855,920798,621943,570556,16,2,59.78,146842,1190753,GWALIOR,GEN,IN,180,madhya pradesh,gwalior,m,0.6196321017204642,0.5786296756306665,w,yes,12.33186059577427,Madhya Pradesh,53.5,18,0,0,2,no
Madhya Pradesh-S12,GUNA-GEN,S12-4,888153,786479,658166,514437,12,1,70.32,125549,1166020,GUNA,GEN,IN,181,madhya pradesh,guna,m,0.6541013809650353,0.741050246973213,m,yes,10.767311023824634,Madhya Pradesh,44,11,1,1,1,no
Madhya Pradesh-S12,SAGAR-GEN,S12-5,840435,741792,594998,440864,10,0,65.51,305542,1028442,SAGAR,GEN,IN,182,madhya pradesh,sagar,m,0.5943229368879686,0.7079643279968112,m,no,29.70921063122665,Madhya Pradesh,51,9,1,0,2,no
Madhya Pradesh-S12,TIKAMGARH-SC,S12-6,874211,771868,607602,487321,13,1,66.57,348059,1086113,TIKAMGARH,SC,IN,183,madhya pradesh,tikamgarh,m,0.6313527701627739,0.6950290032955431,m,yes,32.046297208485676,Madhya Pradesh,47.5,0,14,0,2,no
Madhya Pradesh-S12,DAMOH-GEN,S12-7,933204,834943,655175,508615,14,1,65.82,353411,1156570,DAMOH,GEN,IN,184,madhya pradesh,damoh,m,0.60916134394803,0.7020705011980232,m,yes,30.556818869588525,Madhya Pradesh,46,14,1,0,2,no
Madhya Pradesh-S12,KHAJURAHO-GEN,S12-8,969676,871369,681995,574761,15,2,68.28,492382,1247477,KHAJURAHO,GEN,IN,185,madhya pradesh,khajuraho,m,0.6596068944385215,0.7033225531002107,m,yes,39.47022670558255,Madhya Pradesh,40,16,0,1,1,no
Madhya Pradesh-S12,SATNA-GEN,S12-9,828922,742571,586320,525591,20,1,70.71,231473,1111012,SATNA,GEN,IN,186,madhya pradesh,satna,m,0.7077989848782137,0.7073283131585361,w,yes,20.834428431016047,Madhya Pradesh,52,18,2,1,2,no
Madhya Pradesh-S12,REWA-GEN,S12-10,888069,784039,534294,475310,21,2,60.33,312808,1010360,REWA,GEN,IN,187,madhya pradesh,rewa,m,0.6062325981233077,0.6016356837137655,w,yes,30.960053842194863,Madhya Pradesh,45,18,3,2,2,no
Madhya Pradesh-S12,SIDHI-GEN,S12-11,965014,878904,671661,609283,24,2,69.5,286524,1277078,SIDHI,GEN,IN,188,madhya pradesh,sidhi,m,0.6932304324476849,0.6960116640794849,m,yes,22.435904463157303,Madhya Pradesh,42.5,20,2,4,1,no
Madhya Pradesh-S12,SHAHDOL-ST,S12-12,847672,807860,640890,593874,8,5,74.73,403333,1217831,SHAHDOL,ST,IN,189,madhya pradesh,shahdol,m,0.735119946525388,0.7560589473286837,m,yes,33.11896314020583,Madhya Pradesh,42,0,0,13,1,yes
Madhya Pradesh-S12,JABALPUR-GEN,S12-13,940154,877879,673476,589120,21,1,69.43,454744,1259471,JABALPUR,GEN,IN,190,madhya pradesh,jabalpur,m,0.6710719814461902,0.7163464708973211,m,yes,36.10595241970637,Madhya Pradesh,50,14,5,3,2,no
Madhya Pradesh-S12,MANDLA-ST,S12-14,982005,967877,770677,743270,9,1,77.76,97674,1485015,MANDLA,ST,IN,191,madhya pradesh,mandla,m,0.7679384880516843,0.7847994663978289,m,yes,6.577307299926264,Madhya Pradesh,47,0,0,10,2,no
Madhya Pradesh-S12,BALAGHAT-GEN,S12-15,883852,882077,683773,683107,22,1,77.61,242066,1367776,BALAGHAT,GEN,IN,192,madhya pradesh,balaghat,m,0.7744301234472727,0.7736283902734847,w,yes,17.697780923192102,Madhya Pradesh,53,18,4,1,2,no
Madhya Pradesh-S12,CHHINDWARA-GEN,S12-16,771601,740750,643874,602327,14,0,82.39,37536,1227707,CHHINDWARA,GEN,IN,193,madhya pradesh,chhindwara,m,0.8131312858589268,0.8344649631091717,m,no,3.0574070197530845,Madhya Pradesh,47.5,5,2,7,2,no
Madhya Pradesh-S12,HOSHANGABAD-GEN,S12-17,895775,807919,699824,564814,11,0,74.19,553682,1247456,HOSHANGABAD,GEN,IN,194,madhya pradesh,hoshangabad,m,0.6990973104977107,0.781249755798052,m,no,44.384892132468,Madhya Pradesh,42,7,3,1,1,no
Madhya Pradesh-S12,VIDISHA-GEN,S12-18,918449,821954,695861,550527,12,1,71.79,503084,1241625,VIDISHA,GEN,IN,195,madhya pradesh,vidisha,m,0.669778357426328,0.757647947790242,m,yes,40.51819188563375,Madhya Pradesh,41,8,5,0,1,no
Madhya Pradesh-S12,BHOPAL-GEN,S12-19,1120072,1020807,761678,644492,23,7,65.7,364822,1402524,BHOPAL,GEN,IN,196,madhya pradesh,bhopal,m,0.6313553884328771,0.680025926904699,m,yes,26.011818692585653,Madhya Pradesh,47.5,24,5,1,2,no
Madhya Pradesh-S12,RAJGARH-GEN,S12-20,879722,813241,701961,556087,10,1,74.39,431019,1249954,RAJGARH,GEN,IN,197,madhya pradesh,rajgarh,m,0.6837911517004185,0.7979350294752205,m,yes,34.48278896663397,Madhya Pradesh,46,10,1,0,2,no
Madhya Pradesh-S12,DEWAS-SC,S12-21,911217,846209,760239,636493,6,0,79.46,372249,1389912,DEWAS,SC,IN,198,madhya pradesh,dewas,m,0.7521699721936307,0.834311695238346,m,no,26.782199160810183,Madhya Pradesh,40,0,6,0,1,no
Madhya Pradesh-S12,UJJAIN-SC,S12-22,849252,810307,671867,578580,9,0,75.4,365637,1242314,UJJAIN,SC,IN,199,madhya pradesh,ujjain,m,0.7140256717515707,0.7911279573083136,m,no,29.43193105768751,Madhya Pradesh,45,0,9,0,2,no
Madhya Pradesh-S12,MANDSOUR-GEN,S12-23,899200,859019,729015,639206,11,2,77.84,376734,1361236,MANDSOUR,GEN,IN,200,madhya pradesh,mandsaur,m,0.7441115970659554,0.8107373220640569,m,yes,27.67587692361942,Madhya Pradesh,45,12,1,0,2,no
Madhya Pradesh-S12,RATLAM-ST,S12-24,929035,921549,721186,676258,9,0,75.66,90636,1365078,RATLAM,ST,IN,201,madhya pradesh,ratlam,m,0.7338275013048682,0.7762743061348604,m,no,6.639620593108965,Madhya Pradesh,34,0,0,9,0,no
Madhya Pradesh-S12,DHAR-ST,S12-25,908291,876508,705191,637344,7,0,75.25,156029,1326203,DHAR,ST,IN,202,madhya pradesh,dhar,m,0.7271399690590388,0.7763932484192841,m,no,11.7650917695104,Madhya Pradesh,41,0,0,7,1,no
Madhya Pradesh-S12,INDORE-GEN,S12-26,1207362,1141925,876605,750081,19,1,69.31,547754,1624063,INDORE,GEN,IN,203,madhya pradesh,indore,m,0.656856623683692,0.7260498508318135,m,yes,33.72738619129923,Madhya Pradesh,47.5,13,6,1,2,no
Madhya Pradesh-S12,KHARGONE-ST,S12-27,928780,905212,741129,684159,5,2,77.82,202510,1409184,KHARGONE,ST,IN,204,madhya pradesh,khargone,m,0.7557997463577593,0.7979596890544586,m,yes,14.3707280241615,Madhya Pradesh,41,0,0,7,1,no
Madhya Pradesh-S12,KHANDWA-GEN,S12-28,982450,925862,774542,691781,10,1,76.9,273343,1452133,KHANDWA,GEN,IN,205,madhya pradesh,khandwa,m,0.7471750649664853,0.7883780345055728,m,yes,18.823551286280253,Madhya Pradesh,45,8,1,2,2,no
Madhya Pradesh-S12,BETUL-ST,S12-29,895090,839731,709766,646805,7,2,78.15,360241,1335070,BETUL,ST,IN,206,madhya pradesh,betul,m,0.7702526166117483,0.792954898390106,m,yes,26.98292973402144,Madhya Pradesh,42,0,0,9,1,no
Maharashtra-S13,Nandurbar -ST,S13-1,943745,926350,663475,614513,9,2,68.5,95629,1259813,Nandurbar,ST,IN,207,maharashtra,nandurbar,m,0.6633702164408701,0.7030235921779718,m,yes,7.59072973528611,Maharashtra,42,0,0,11,1,no
Maharashtra-S13,Dhule-GEN,S13-2,993907,910931,590252,489597,25,3,56.86,229243,1082563,Dhule,GEN,IN,208,maharashtra,dhule,m,0.5374688093829281,0.5938704526681068,m,yes,21.175950037087908,Maharashtra,46.5,25,2,1,2,no
Maharashtra-S13,Jalgaon-GEN,S13-3,1008818,916470,584596,495967,13,1,56.35,411617,1077945,Jalgaon,GEN,IN,209,maharashtra,jalgaon,m,0.5411710148722817,0.5794860916438842,m,yes,38.185343408058856,Maharashtra,44.5,10,4,0,1,no
Maharashtra-S13,Raver-GEN,S13-4,923627,849451,583456,505236,9,3,61.57,335882,1083755,Raver,GEN,IN,210,maharashtra,raver,m,0.5947794516693723,0.6317008922432974,m,yes,30.992429100673125,Maharashtra,40,9,2,1,1,no
Maharashtra-S13,Buldhana-GEN,S13-5,921633,837301,601170,516898,12,0,63.55,133287,1112678,Buldhana,GEN,IN,211,maharashtra,buldhana,m,0.6173383287491595,0.6522878412556842,m,no,11.97893730261585,Maharashtra,44.5,9,3,0,1,no
Maharashtra-S13,Akola-GEN,S13-6,964311,897380,607024,509871,10,1,60.02,275596,1110574,Akola,GEN,IN,212,maharashtra,akola,m,0.5681773607613274,0.6294898637472766,m,yes,24.81563587838361,Maharashtra,60,8,3,0,3,no
Maharashtra-S13,Amravati -SC,S13-7,943444,887079,602099,502841,20,4,60.68,36951,1107063,Amravati,SC,IN,213,maharashtra,amravati,m,0.5668503030733452,0.6381926219256256,m,yes,3.33775042612751,Maharashtra,47,0,24,0,2,no
Maharashtra-S13,Wardha-GEN,S13-8,893161,848712,573147,494005,13,1,61.53,187191,1066060,Wardha,GEN,IN,214,maharashtra,wardha,m,0.5820643516292924,0.6417062545274592,m,yes,17.55914301258841,Maharashtra,42.5,11,1,2,1,no
Maharashtra-S13,Ramtek -SC,S13-9,996491,924551,638891,553537,13,3,62.24,126783,1184824,Ramtek,SC,IN,215,maharashtra,ramtek,m,0.5987089949607972,0.6411407629371465,m,yes,10.70057662572669,Maharashtra,52,0,16,0,2,no
Maharashtra-S13,Nagpur -GEN,S13-10,1096258,1063786,620371,561330,26,4,54.88,216009,1181473,Nagpur,GEN,IN,216,maharashtra,nagpur,m,0.527671918976185,0.5658987209215349,m,yes,18.2830246649733,Maharashtra,44,15,14,1,1,no
Maharashtra-S13,Bhandara - gondiya-GEN,S13-11,905272,903460,627085,608475,13,1,68.72,197394,1234407,Bhandara - gondiya,GEN,IN,217,maharashtra,bhandara-gondiya,m,0.6734941225953557,0.6927034084783358,m,yes,15.990998106783257,Maharashtra,50,12,1,1,2,no
Maharashtra-S13,Gadchiroli-Chimur-ST,S13-12,799747,780320,580321,557036,5,0,72.26,77526,1118099,Gadchiroli-Chimur,ST,IN,218,maharashtra,gadchiroli-chimur,m,0.7138558540086118,0.7256307307185897,m,no,6.933733059416027,Maharashtra,55,0,0,5,3,no
Maharashtra-S13,Chandrapur-GEN,S13-13,986289,922241,652103,581678,13,0,64.84,44763,1227097,Chandrapur,GEN,IN,219,maharashtra,chandrapur,m,0.630722338304196,0.6611682782632676,m,no,3.6478778776249965,Maharashtra,54,6,4,3,2,no
Maharashtra-S13,Yavatmal-Washim-GEN,S13-14,993706,921047,622515,547460,21,3,61.28,117939,1170254,Yavatmal-Washim,GEN,IN,220,maharashtra,yavatmal-washim,m,0.5943887771199515,0.6264579261874237,m,yes,10.078068521876448,Maharashtra,47,21,2,1,2,no
Maharashtra-S13,Hingoli -GEN,S13-15,905216,827311,617418,534776,26,2,66.76,277856,1153274,Hingoli,GEN,IN,221,maharashtra,hingoli,m,0.6464026224720812,0.6820670425622172,m,yes,24.092800149834297,Maharashtra,51,19,6,3,2,no
Maharashtra-S13,Nanded-GEN,S13-16,891108,826659,594854,524389,14,0,65.69,40148,1123236,Nanded,GEN,IN,222,maharashtra,nanded,m,0.6343474153187711,0.66754422584019,m,no,3.5743156380315444,Maharashtra,41.5,12,2,0,1,no
Maharashtra-S13,Parbhani-GEN,S13-17,1032904,950989,676532,574979,16,1,63.11,42199,1248232,Parbhani,GEN,IN,223,maharashtra,parbhani,m,0.6046116201133767,0.6549805209390224,m,yes,3.3807016644341754,Maharashtra,43,14,2,1,1,no
Maharashtra-S13,Jalna-GEN,S13-18,988513,876525,657947,545873,18,2,64.7,332815,1192502,Jalna,GEN,IN,224,maharashtra,jalna,m,0.6227694589429851,0.66559266291895,m,yes,27.90896786755913,Maharashtra,49,15,5,0,2,no
Maharashtra-S13,Aurangabad-GEN,S13-19,992583,892258,659019,537423,20,3,63.52,4492,1193292,Aurangabad,GEN,IN,225,maharashtra,aurangabad,m,0.6023179394300752,0.6639434687074028,m,yes,0.3764376196270485,Maharashtra,45,17,6,0,2,no
Maharashtra-S13,Dindori -ST,S13-20,901082,827558,628124,506627,7,1,65.65,198779,1128185,Dindori,ST,IN,226,maharashtra,dindori,m,0.6121951573182786,0.6970775134782407,m,yes,17.619362072709706,Maharashtra,45,0,0,8,2,no
Maharashtra-S13,Nashik-GEN,S13-21,988888,893137,615905,502643,15,3,59.48,292204,1114252,Nashik,GEN,IN,227,maharashtra,nashik,m,0.562783761057934,0.6228258407423287,m,yes,26.224229348477724,Maharashtra,44.5,10,6,2,1,no
Maharashtra-S13,Palghar -ST,S13-22,988997,896189,641041,560121,11,1,63.74,88883,1172462,Palghar,ST,IN,228,maharashtra,palghar,m,0.6250032080286636,0.6481728458225859,m,yes,7.580885350655288,Maharashtra,46,0,0,12,2,no
