State Name,PC NAME,CANDIDATES NAME,SEX,AGE,CATEGORY,PARTY NAME,PARTY SYMBOL,GENERAL,POSTAL,TOTAL,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors
Tamil Nadu,Chennai North,P.SANTHANA KRISHNAN,MALE,44,GENERAL,IND,Gift Pack,33232,45,33277,2.2368370638597925,3.4811089921762135,1487681
Tamil Nadu,Chennai North,V.SARAVANAN,MALE,29,GENERAL,IND,Laptop,1068,2,1070,0.071924021345974032,0.11193276502174321,1487681
Tamil Nadu,Chennai North,G.SRINIVASAN,MALE,42,GENERAL,IND,Air Conditioner,1677,0,1677,0.11272577924971817,0.17543107190790966,1487681
Tamil Nadu,Chennai North,S.SELVARAJ,MALE,43,GENERAL,IND,Pressure Cooker,2458,1,2459,0.16529081167266371,0.2572361394284734,1487681
Tamil Nadu,Chennai North,C.DHANRAJ,MALE,44,GENERAL,IND,Pot,1115,1,1116,0.075016082076735532,0.11674482781707048,1487681
Tamil Nadu,Chennai North,J.DHARANIDHARAN,MALE,39,SC,IND,Brief Case,402,0,402,0.027021922038393983,0.042053244428729687,1487681
Tamil Nadu,Chennai North,A.G.DAMODHARAN,MALE,46,GENERAL,IND,Electric Pole,762,1,763,0.051287876903717937,0.079817476365972029,1487681
Tamil Nadu,Chennai North,S.PRITHVIRAJ,MALE,25,GENERAL,IND,BUCKET,555,0,555,0.03730638490375289,0.058058583726231287,1487681
Tamil Nadu,Chennai North,P.MARIMUTHU,MALE,63,GENERAL,IND,BOX,565,1,566,0.038045790730674114,0.059209294394679118,1487681
Tamil Nadu,Chennai North,L.RAJ,MALE,44,GENERAL,IND,Hat,531,2,533,0.035827573249910434,0.055757162389335632,1487681
Tamil Nadu,Chennai North,NOTA,NA,NA,NA,NOTA,NA,15619,68,15687,1.0544599279012099,1.6410180232673697,1487681
Tamil Nadu,Chennai South,KOTTUR R.KUMAR,MALE,38,SC,BSP,Elephant,2397,2,2399,0.12155864634642542,0.21299055969728528,1973533
Tamil Nadu,Chennai South,T.SUMATHY (A) THAMIZHACHI THANGAPANDIAN,FEMALE,56,GENERAL,DMK,Rising Sun,563240,1632,564872,28.622374188827855,50.1510643757086,1973533
Tamil Nadu,Chennai South,Dr.J.JAYAVARDHAN,MALE,31,GENERAL,ADMK,Two Leaves,302152,497,302649,15.335390895414466,26.870104169163689,1973533
Tamil Nadu,Chennai South,SAIKUMAR.S,MALE,52,GENERAL,SUCI(C),Gas Cylinder,1489,2,1491,0.075549788121100581,0.13237554168764168,1973533
Tamil Nadu,Chennai South,S.SRINIVASAN (A) POWER STAR,MALE,57,GENERAL,RPI,Iron,665,5,670,0.033949267633224277,0.059484649852930865,1973533
Tamil Nadu,Chennai South,V.THIRUNAVUKARASU,MALE,42,GENERAL,MKat,Telephone,435,1,436,0.022092359235948929,0.038709413934146057,1973533
Tamil Nadu,Chennai South,Dr.A.NARESH,MALE,29,SC,TNLK,Ring,1379,2,1381,0.069976027763407042,0.12260940514462317,1973533
Tamil Nadu,Chennai South,K.MURALI KRISHNAN,MALE,69,GENERAL,PPOI,Pineapple,860,0,860,0.043576671887422203,0.076353431154508267,1973533
Tamil Nadu,Chennai South,R.RANGARAJAN,MALE,40,GENERAL,MNM,Battery Torch,135334,131,135465,6.8640858804995917,12.026997152727283,1973533
Tamil Nadu,Chennai South,R.JOHNSON,MALE,37,GENERAL,ICF,Grapes,512,0,512,0.025943320937628103,0.045456926454777016,1973533
Tamil Nadu,Chennai South,M.A.JAYAKUMAR,FEMALE,64,GENERAL,DMSK,Football,638,1,639,0.03237848062332882,0.05673237500898929,1973533
Tamil Nadu,Chennai South,A.J.SHERINE,FEMALE,26,GENERAL,NTK,Ganna Kisan,50156,66,50222,2.5447762971280441,4.4588628133043189,1973533
Tamil Nadu,Chennai South,AGNI SRIRAMACHANDRAN,MALE,38,GENERAL,IND,Pen Nib with Seven Rays,1443,1,1444,0.07316827233190426,0.12820273789198833,1973533
Tamil Nadu,Chennai South,S.ASHOK,MALE,47,GENERAL,IND,CHAPATI ROLLER,347,1,348,0.0176333509497941,0.030896504699731254,1973533
Tamil Nadu,Chennai South,P.AZHAGIRI,MALE,44,SC,IND,Tyres,553,0,553,0.028020813434586601,0.049097031893538458,1973533
Tamil Nadu,Chennai South,S.ELANKUMARAN,MALE,49,GENERAL,IND,Coat,958,1,959,0.04859305620934639,0.085142954043224917,1973533
Tamil Nadu,Chennai South,R.GANESAN,MALE,51,GENERAL,IND,School Bag,673,0,673,0.034101279279343186,0.059750999031376824,1973533
Tamil Nadu,Chennai South,K.KANNAN,MALE,46,GENERAL,IND,Syringe,635,0,635,0.032175798428503599,0.056377242771061341,1973533
Tamil Nadu,Chennai South,B.KARTHIKEYAN,MALE,43,GENERAL,IND,Television,533,0,533,0.027007402460460506,0.047321370703898732,1973533
Tamil Nadu,Chennai South,D.KARTHICK,MALE,32,GENERAL,IND,Tractor Chalata Kisan,1203,0,1203,0.06095667009368478,0.10680602055682958,1973533
Tamil Nadu,Chennai South,K.SARAVANA PERUMAL,MALE,33,GENERAL,IND,CUBE,1645,0,1645,0.083353052621871537,0.14604813284786758,1973533
Tamil Nadu,Chennai South,I.CHIDAMBARA ANANTHA RAJA (A) ICARR WEEOUI,MALE,35,GENERAL,IND,DIAMOND,743,0,743,0.037648217688784527,0.065965813195115866,1973533
Tamil Nadu,Chennai South,SIBI CHAKKARAVARTHY,MALE,28,GENERAL,IND,COMPUTER,647,0,647,0.032783845012979262,0.057442639484845175,1973533
Tamil Nadu,Chennai South,K.SUDHAGAR,MALE,50,GENERAL,IND,Crane,224,0,224,0.011350202910212295,0.019887405323964946,1973533
Tamil Nadu,Chennai South,N.SUBRAMANI,MALE,48,GENERAL,IND,Whistle,431,1,432,0.021889677041123712,0.038354281696218108,1973533
Tamil Nadu,Chennai South,Dr.E.SUBAYA (A) ESAKKI SUBAYA,MALE,55,GENERAL,IND,Gift Pack,29482,40,29522,1.4958959389075328,2.6210534820272016,1973533
Tamil Nadu,Chennai South,E.DHANASEKARAN,MALE,51,GENERAL,IND,Camera,350,0,350,0.017734692047206711,0.031074070818695228,1973533
Tamil Nadu,Chennai South,G.DHANASEKARAN,MALE,48,GENERAL,IND,Pressure Cooker,437,0,437,0.022143029784655235,0.038798196993628041,1973533
Tamil Nadu,Chennai South,G.DEVASAHAYAM,MALE,40,GENERAL,IND,Key,462,0,462,0.023409793502312856,0.041017773480677699,1973533
Tamil Nadu,Chennai South,KUPPAL.G.DEVADOSS,MALE,64,GENERAL,IND,Pot,313,0,313,0.015859881745073429,0.027789097617861729,1973533
Tamil Nadu,Chennai South,S.MANOVA,MALE,28,SC,IND,Fountain,292,1,293,0.014846470770947331,0.026013436428222004,1973533
Tamil Nadu,Chennai South,MURTHY.M,MALE,56,GENERAL,IND,COCONUT FARM,1429,0,1429,0.072408214101309681,0.12687099199975851,1973533
Tamil Nadu,Chennai South,A.RAVICHANDRAN,MALE,32,GENERAL,IND,Violin,427,0,427,0.021636324297592185,0.037910366398808175,1973533
Tamil Nadu,Chennai South,M.RADHA,THIRD,53,SC,IND,Computer Mouse,1040,2,1042,0.052798711751969693,0.092511947980229783,1973533
Tamil Nadu,Chennai South,B.RAJI,MALE,28,GENERAL,IND,Bottle,220,0,220,0.011147520715387074,0.019532273086037,1973533
Tamil Nadu,Chennai South,M.RAJESWARI PRIYA,FEMALE,36,GENERAL,IND,Hat,771,1,772,0.039117663601267373,0.068540521920093467,1973533
Tamil Nadu,Chennai South,C.ROSI,FEMALE,29,SC,IND,Saw,498,0,498,0.025233933255739832,0.044213963622029208,1973533
Tamil Nadu,Chennai South,J.JANCI RANI,FEMALE,36,GENERAL,IND,Cauliflower,379,0,379,0.019204137959689553,0.033648779543672833,1973533
Tamil Nadu,Chennai South,FARMER K.JAYARAMAN,MALE,43,GENERAL,IND,Helicopter,963,5,968,0.04904909114770313,0.085942001578562799,1973533
Tamil Nadu,Chennai South,D.HARI HARAN,MALE,44,SC,IND,Scissors,217,2,219,0.01109685016668077,0.019443490026555012,1973533
Tamil Nadu,Chennai South,NOTA,NA,NA,NA,NOTA,NA,16838,53,16891,0.85587623819819569,1.4996346577102315,1973533
Tamil Nadu,Chennai central,DAYANIDHI MARAN,MALE,52,GENERAL,DMK,Rising Sun,447150,1761,448911,33.694438189596937,57.131021422653575,1332300
Tamil Nadu,Chennai central,PARTHASARATHY.M.,MALE,49,GENERAL,BSP,Elephant,2684,12,2696,0.20235682654056894,0.34310862009501664,1332300
Tamil Nadu,Chennai central,KAMEELA NASSER,FEMALE,54,GENERAL,MNM,Battery Torch,92047,202,92249,6.924041131877205,11.740143581285309,1332300
Tamil Nadu,Chennai central,KARNAN.C.S.,MALE,63,SC,ACDP,Jackfruit,5763,5,5768,0.43293552503189975,0.73406918423889322,1332300
Tamil Nadu,Chennai central,Dr.KARTHIKEYAN. R,MALE,31,GENERAL,NTK,Ganna Kisan,30809,77,30886,2.3182466411468887,3.9307317656731025,1332300
Tamil Nadu,Chennai central,GEETHALAKSHMI.V.R.,FEMALE,51,GENERAL,PPOI,Pineapple,1028,2,1030,0.077309915184267802,0.13108378289980235,1332300
Tamil Nadu,Chennai central,SASIKUMAR.S.,MALE,36,GENERAL,TNLK,Ring,1555,1,1556,0.11679051264730167,0.19802559824475,1332300
Tamil Nadu,Chennai central,SAM PAUL. S.R.,MALE,41,GENERAL,PMK,Mango,146813,578,147391,11.06289874652856,18.757834801344437,1332300
Tamil Nadu,Chennai central,SURESH BABU. D.,MALE,43,GENERAL,DMSK,Football,690,0,690,0.05179013735645125,0.087813407962003515,1332300
Tamil Nadu,Chennai central,NAJIMUNNISSA,FEMALE,48,GENERAL,AIMAK,Auto- Rickshaw,643,2,645,0.048412519702769649,0.082086446573177207,1332300
Tamil Nadu,Chennai central,VALARMATHI. K.,FEMALE,46,GENERAL,AIVP,Key,641,2,643,0.048262403362606017,0.081831914955896035,1332300
Tamil Nadu,Chennai central,JITENDRA KUMAR JAIN.,MALE,41,GENERAL,RPI(A),Pen Nib with Seven Rays,3397,1,3398,0.25504766193800193,0.43244921776070716,1332300
Tamil Nadu,Chennai central,SHEIK MOHAMED @ DHEHLAN BAQAVI,MALE,48,GENERAL,SDPI,Gift Pack,23690,51,23741,1.781956015912332,3.021417562936124,1332300
Tamil Nadu,Chennai central,RAGHAVAN. M.,MALE,62,GENERAL,IND,T.V. Remote,321,1,322,0.024168730766343915,0.040979590382268311,1332300
Tamil Nadu,Chennai central,RADHAKRISHNAN. V.,MALE,47,GENERAL,IND,Pressure Cooker,503,1,504,0.037829317721233956,0.064141967554854754,1332300
Tamil Nadu,Chennai central,Dr. GUNASEKAR. N,MALE,29,SC,IND,Helmet,1227,2,1229,0.092246491030548675,0.15640967881927872,1332300
Tamil Nadu,Chennai central,KUPPUSAMY. K.,MALE,46,GENERAL,IND,SHIP,1769,1,1770,0.13285296104480973,0.22526048129383514,1332300
Tamil Nadu,Chennai central,GOVINDARAJ. L.,MALE,39,GENERAL,IND,DIAMOND,1184,0,1184,0.088868873376867066,0.15068271743045242,1332300
Tamil Nadu,Chennai central,CHANDRANATHAN. S.,MALE,27,SC,IND,Water Melon,929,0,929,0.069729040006004661,0.1182299362271033,1332300
Tamil Nadu,Chennai central,SAMUEL PAUL,MALE,29,SC,IND,Capsicum,1232,2,1234,0.092621781880957738,0.15704600786248166,1332300
Tamil Nadu,Chennai central,SAM PAUL,MALE,28,GENERAL,IND,Grapes,1440,4,1444,0.10838399759813856,0.18377182767700448,1332300
Tamil Nadu,Chennai central,TAMILARASAN. V.V.,MALE,33,SC,IND,CCTV Camera,510,1,511,0.038354724911806651,0.065032828215338831,1332300
Tamil Nadu,Chennai central,DINAKARAN. G.,MALE,29,SC,IND,Balloon,324,1,325,0.02439390527658936,0.041361387808190063,1332300
Tamil Nadu,Chennai central,NASAR. K.,MALE,35,GENERAL,IND,Rubber Stamp,360,0,360,0.027020941229452825,0.045815691110610533,1332300
Tamil Nadu,Chennai central,PRABAKARAN. K.M.,MALE,57,GENERAL,IND,Bat,334,0,334,0.02506942880732568,0.042506780085955327,1332300
Tamil Nadu,Chennai central,PRABHAKARAN. N.,MALE,27,SC,IND,Electric Pole,377,0,377,0.028296930120843656,0.047979209857500475,1332300
Tamil Nadu,Chennai central,PUSHPARAJ. J. L.,MALE,28,GENERAL,IND,Laptop,216,0,216,0.016212564737671697,0.027489414666366317,1332300
Tamil Nadu,Chennai central,MADHANAGOPAL. T,MALE,41,GENERAL,IND,COMPUTER,235,0,235,0.01763866996922615,0.029907465030537431,1332300
Tamil Nadu,Chennai central,RAVICHANDRAN. M,MALE,55,GENERAL,IND,Robot,196,1,197,0.014786459506117242,0.025071364302195209,1332300
Tamil Nadu,Chennai central,RAJ RAMCHAND,MALE,51,GENERAL,IND,BUCKET,496,1,497,0.037303910530661261,0.063251106894370648,1332300
Tamil Nadu,Chennai central,VAITHIYANATHAN. R,MALE,39,GENERAL,IND,BOX,355,1,356,0.026720708549125571,0.045306627876048194,1332300
Tamil Nadu,Chennai central,NOTA,NA,NA,NA,NOTA,NA,13768,54,13822,1.0374540268708248,1.7590680070301634,1332300
Tamil Nadu,Sriperumbudur,Antony.M,MALE,44,GENERAL,BSP,Elephant,6793,15,6808,0.30211480362537763,0.483813771494642,2253448
Tamil Nadu,Sriperumbudur,Baalu.T.R.,MALE,77,GENERAL,DMK,Rising Sun,790750,2531,793281,35.202986711918804,56.374893135288062,2253448
Tamil Nadu,Sriperumbudur,Godwin Shadrach S R,MALE,36,GENERAL,MMKA,Air Conditioner,3598,1,3599,0.15971080761570713,0.2557646538791446,2253448
Tamil Nadu,Sriperumbudur,Palanivel.K,MALE,53,SC,CPI(ML)(L),Flag with Three Stars,2611,7,2618,0.11617751996052272,0.18604942035443198,2253448
Tamil Nadu,Sriperumbudur,Mahendran.H,MALE,41,GENERAL,NTK,Ganna Kisan,84855,124,84979,3.7710654960753471,6.0390732208935347,2253448
Tamil Nadu,Sriperumbudur,Rajasekaran S,MALE,38,GENERAL,ACDP,Jackfruit,13740,6,13746,0.60999854445276747,0.97686605507716651,2253448
Tamil Nadu,Sriperumbudur,Vaithilingam A,MALE,49,GENERAL,PMK,Mango,284673,653,285326,12.661752123856418,20.276828461439518,2253448
Tamil Nadu,Sriperumbudur,Sridhar M,MALE,46,GENERAL,MNM,Battery Torch,135383,142,135525,6.0141170330977243,9.6311488516174144,2253448
Tamil Nadu,Sriperumbudur,Anantharaman R K,MALE,40,GENERAL,IND,Mixee,935,6,941,0.041758230054565269,0.066872614420748835,2253448
Tamil Nadu,Sriperumbudur,Ayodhi L,MALE,54,GENERAL,IND,Pen Nib with Seven Rays,4046,4,4050,0.17972458206268793,0.28781518427633668,2253448
Tamil Nadu,Sriperumbudur,Indian.P.N.K.,MALE,48,GENERAL,IND,Sewing Machine,1184,1,1185,0.052586081418342027,0.08421259095492814,2253448
Tamil Nadu,Sriperumbudur,Sasikumar A,MALE,42,GENERAL,IND,Gas Cylinder,803,1,804,0.035678657772444715,0.057136643989672768,2253448
Tamil Nadu,Sriperumbudur,Singarajan S P,MALE,55,GENERAL,IND,Computer Mouse,738,0,738,0.032749812731423134,0.05244632246813246,2253448
Tamil Nadu,Sriperumbudur,Tambaram Narayanan G,MALE,59,GENERAL,IND,Gift Pack,41446,51,41497,1.8414891313223114,2.9490041239296652,2253448
Tamil Nadu,Sriperumbudur,Muthumaran K,MALE,34,GENERAL,IND,Helmet,1371,0,1371,0.060840099261221026,0.097430769788359906,2253448
Tamil Nadu,Sriperumbudur,Raja Marimuthu,MALE,45,GENERAL,IND,Key,2268,0,2268,0.10064576595510523,0.16117650319474855,2253448
Tamil Nadu,Sriperumbudur,Vasanthi S,FEMALE,52,GENERAL,IND,Whistle,2014,4,2018,0.089551655951235626,0.14341013379497466,2253448
Tamil Nadu,Sriperumbudur,Viruthagiri A,MALE,72,GENERAL,IND,Auto- Rickshaw,1799,1,1800,0.079877592027861308,0.12791785967837185,2253448
Tamil Nadu,Sriperumbudur,Vaithiyalingam R,MALE,54,SC,IND,Bat,883,2,885,0.039273149413698479,0.062892947675199498,2253448
Tamil Nadu,Sriperumbudur,NOTA,NA,NA,NA,NOTA,NA,23288,55,23343,1.0358792392813148,1.6588814435956858,2253448
Tamil Nadu,Kancheepuram,Selvam.G,MALE,44,SC,DMK,Rising Sun,680087,3917,684004,41.606285188735711,55.243676493630055,1643992
Tamil Nadu,Kancheepuram,Sekar.D,MALE,37,SC,BSP,Elephant,5002,16,5018,0.30523262886924024,0.40527945544914301,1643992
Tamil Nadu,Kancheepuram,Maragatham K,FEMALE,36,SC,ADMK,Two Leaves,396432,940,397372,24.171163849945742,32.093803860250468,1643992
Tamil Nadu,Kancheepuram,Sivaranjani.D,FEMALE,26,SC,NTK,Ganna Kisan,62607,164,62771,3.8182059280093821,5.0697083893977997,1643992
Tamil Nadu,Kancheepuram,Elangovan M,MALE,35,SC,IND,DIAMOND,2271,1,2272,0.13820018588898245,0.1834983903508276,1643992
Tamil Nadu,Kancheepuram,Devarajan C,MALE,50,SC,IND,Water Melon,1307,5,1312,0.079805741147158868,0.10596385921667509,1643992
Tamil Nadu,Kancheepuram,Pon Jeyaraman S P,MALE,65,SC,IND,Telephone,2496,13,2509,0.15261631443462012,0.20263972772457151,1643992
Tamil Nadu,Kancheepuram,Maragadam M,FEMALE,49,SC,IND,Chimney,1631,9,1640,0.099757176433948588,0.13245482402084388,1643992
Tamil Nadu,Kancheepuram,Munusamy A,MALE,51,SC,IND,Gift Pack,55157,56,55213,3.3584713307607337,4.4592854869895442,1643992
Tamil Nadu,Kancheepuram,Ramesh S,MALE,39,SC,IND,Bat,2239,4,2243,0.13643618703740651,0.18115620138948341,1643992
Tamil Nadu,Kancheepuram,Vinothraj R,MALE,31,SC,IND,Hat,1597,0,1597,0.097141591929887736,0.12898192314712661,1643992
Tamil Nadu,Kancheepuram,NOTA,NA,NA,NA,NOTA,NA,21591,70,21661,1.3175854870340002,1.7494536238509142,1643992
Tamil Nadu,Arakkonam,D. DOSS,MALE,48,SC,BSP,Elephant,8208,99,8307,0.5537940928630094,0.70415491238539574,1500016
Tamil Nadu,Arakkonam,S. JAGATHRAKSHAKAN,MALE,71,GENERAL,DMK,Rising Sun,666688,5502,672190,44.81218866998752,56.9791610155699,1500016
Tamil Nadu,Arakkonam,M. SAVITHA,FEMALE,33,SC,APoI,Coat,4362,136,4498,0.29986346812300668,0.38127949872511258,1500016
Tamil Nadu,Arakkonam,Y.R. PAVENDHAN,MALE,40,GENERAL,NTK,Ganna Kisan,29065,282,29347,1.9564457979114891,2.4876410513752507,1500016
Tamil Nadu,Arakkonam,A.K. MOORTHY,MALE,55,GENERAL,PMK,Mango,341527,1707,343234,22.882022591759021,29.094728204849996,1500016
Tamil Nadu,Arakkonam,"RAJENDRAN, N.",MALE,61,GENERAL,MNM,Battery Torch,23598,173,23771,1.5847164296914167,2.0149833179623502,1500016
Tamil Nadu,Arakkonam,R. ELAMVAZHUDHI,MALE,60,GENERAL,IND,Pressure Cooker,851,11,862,0.057466053695427247,0.073068681169641395,1500016
Tamil Nadu,Arakkonam,PANCHU.UDAYAKUMAR,MALE,40,SC,IND,Electric Pole,827,12,839,0.055932736717475014,0.071119052785764664,1500016
Tamil Nadu,Arakkonam,B. GANESAN,MALE,44,GENERAL,IND,Sofa,908,17,925,0.061666008895905108,0.078408967612434224,1500016
Tamil Nadu,Arakkonam,M.S. KRISHNAN,MALE,59,SC,IND,Telephone,1316,6,1322,0.088132393254471961,0.11206124884717626,1500016
Tamil Nadu,Arakkonam,Dr.T.M.S.SADHU MUTHU KRISHNAN ERAJENDRAN,MALE,57,SC,IND,Camera,1174,12,1186,0.079065823297884821,0.10053301144686161,1500016
Tamil Nadu,Arakkonam,P.S. SURESH,MALE,35,GENERAL,IND,Pendulum,1056,6,1062,0.070799244808055384,0.090021971464221778,1500016
Tamil Nadu,Arakkonam,S. SHETTU,MALE,46,SC,IND,Gas Cylinder,1061,6,1067,0.071132574585871078,0.090445803721586296,1500016
Tamil Nadu,Arakkonam,M. NATARAJAN,MALE,50,GENERAL,IND,T.V. Remote,1210,4,1214,0.080932470053652755,0.10290647208810286,1500016
Tamil Nadu,Arakkonam,N.G. PARTHIBAN,MALE,43,GENERAL,IND,Gift Pack,66595,231,66826,4.4550191464624378,5.6646028861281392,1500016
Tamil Nadu,Arakkonam,M. PARTHIBAN,MALE,45,SC,IND,Air Conditioner,3305,8,3313,0.220864310780685,0.2808312537297239,1500016
Tamil Nadu,Arakkonam,G. MOORTHY,MALE,36,GENERAL,IND,Almirah,1614,2,1616,0.1077321841900353,0.1369825855802094,1500016
Tamil Nadu,Arakkonam,C. MOORTHY,MALE,35,GENERAL,IND,Auto- Rickshaw,3498,1,3499,0.23326417851542916,0.2965978137036836,1500016
Tamil Nadu,Arakkonam,R. RAMESH,MALE,40,GENERAL,IND,Laptop,799,4,803,0.053532762317201943,0.068067460532740195,1500016
Tamil Nadu,Arakkonam,NOTA,NA,NA,NA,NOTA,NA,12015,164,12179,0.81192467280349012,1.0323706124884717,1500016
Tamil Nadu,Vellore,NOTA,NA,NA,NA,NOTA,NA,9398,19,9417,0.65457517952681799,0.91596148234607522,1438643
Tamil Nadu,Vellore,D.M.KATHIR ANAND,MALE,43,GENERAL,DMK,Rising Sun,484980,360,485340,33.735958121646583,47.207470090458123,1438643
Tamil Nadu,Vellore,A.C.SHANMUGAM,MALE,67,GENERAL,ADMK,Two Leaves,476690,509,477199,33.170077635660824,46.415621048536131,1438643
Tamil Nadu,Vellore,G.S. GANESAN YADAV,MALE,41,GENERAL,PSPL,Key,2472,8,2480,0.17238467083216616,0.24122167104367281,1438643
Tamil Nadu,Vellore,BISHOP GODFREY NOBLE,MALE,49,GENERAL,DMSK,Ring,708,0,708,0.049213043124666782,0.06886489641085497,1438643
Tamil Nadu,Vellore,V.SEKAR,MALE,60,GENERAL,APEP,Hat,464,12,476,0.033086735208109314,0.046298998151930747,1438643
Tamil Nadu,Vellore,S. DIVYA,FEMALE,25,SC,DAMK,Water Melon,712,7,719,0.049977652551744939,0.069934831242097067,1438643
Tamil Nadu,Vellore,DEEPALAKSHMI,FEMALE,34,GENERAL,NTK,Ganna Kisan,26912,83,26995,1.8764210439977118,2.6257173426709466,1438643
Tamil Nadu,Vellore,R. NARESH KUMAR,MALE,27,GENERAL,TNLK,Bicycle Pump,3116,7,3123,0.21707956734228021,0.30376422526991537,1438643
Tamil Nadu,Vellore,MOHANAM,MALE,66,SC,MLJK,Laptop,265,0,265,0.018420136197791946,0.025775702752650523,1438643
Tamil Nadu,Vellore,A.VIJAY POUL RAJA,MALE,44,GENERAL,rpsn,DIAMOND,901,0,901,0.062628463072492618,0.087637389359011761,1438643
Tamil Nadu,Vellore,AGNI SRIRAMACHANDRAN,MALE,38,GENERAL,IND,Pen Nib with Seven Rays,1165,1,1166,0.081048599270284571,0.1134130921116623,1438643
Tamil Nadu,Vellore,ARUMUGAM .P,MALE,43,SC,IND,Cup & Saucer,539,1,540,0.037535371874745857,0.052524073533702947,1438643
Tamil Nadu,Vellore,K.KATHIRAVAN,MALE,49,GENERAL,IND,Bat,387,0,387,0.026900349843567862,0.037642252699153778,1438643
Tamil Nadu,Vellore,M.KATHIRAVAN,MALE,31,GENERAL,IND,Television,621,0,621,0.043165677655957732,0.060402684563758385,1438643
Tamil Nadu,Vellore,E. KARUNANITHI,MALE,53,SC,IND,Pot,1526,0,1526,0.10607218052011513,0.14842914113413094,1438643
Tamil Nadu,Vellore,S.SHANMUGAM,MALE,47,GENERAL,IND,Electric Pole,3071,0,3071,0.21346505005063798,0.29870635152222547,1438643
Tamil Nadu,Vellore,K.SUGUMAR,MALE,67,GENERAL,IND,Gift Pack,4446,0,4446,0.30904122843540754,0.43244820542748763,1438643
Tamil Nadu,Vellore,P.CHELLAPANDIAN,MALE,52,GENERAL,IND,Bottle,2591,0,2591,0.1801002750508639,0.25201828615893396,1438643
Tamil Nadu,Vellore,V. SELVARAJ,MALE,58,GENERAL,IND,Boat with Man and Sail,593,2,595,0.041358419010136635,0.057873747689913428,1438643
Tamil Nadu,Vellore,T.DAVID,MALE,66,GENERAL,IND,Auto- Rickshaw,244,0,244,0.016960427291551828,0.023733099893006517,1438643
Tamil Nadu,Vellore,S.TAMIL SELVAN,MALE,43,GENERAL,IND,Whistle,210,1,211,0.01466659901031736,0.020523295399280224,1438643
Tamil Nadu,Vellore,A.NOORMUHAMAD,MALE,61,GENERAL,IND,Pressure Cooker,228,0,228,0.015848268124892696,0.022176831047563465,1438643
Tamil Nadu,Vellore,DR.K. PADMARAJAN,MALE,60,GENERAL,IND,Tyres,185,0,185,0.012859340364496265,0.01799435852543527,1438643
Tamil Nadu,Vellore,M.BALARAMAN,MALE,80,GENERAL,IND,Jackfruit,230,0,230,0.015987288020725087,0.022371364653243849,1438643
Tamil Nadu,Vellore,MURALI,MALE,29,GENERAL,IND,Cake,195,0,195,0.013554439843658226,0.018967026553837175,1438643
Tamil Nadu,Vellore,P. RAASHID AHMED,MALE,35,GENERAL,IND,Stool,1138,0,1138,0.079102320728631076,0.11068962163213694,1438643
Tamil Nadu,Vellore,M.R.VENKATESAN,MALE,47,GENERAL,IND,Shoe,300,0,300,0.020852984374858809,0.02918004085205719,1438643
Tamil Nadu,Vellore,J.S.K,MALE,39,GENERAL,IND,Brick,755,3,758,0.052688540520476584,0.073728236552864507,1438643
Tamil Nadu,Krishnagiri,Dr.A.CHELLAKUMAR,MALE,58,GENERAL,INC,Hand,609396,1902,611298,39.943570455905764,52.595044365652477,1530404
Tamil Nadu,Krishnagiri,K.P.MUNUSAMY,MALE,67,GENERAL,ADMK,Two Leaves,453388,1145,454533,29.700196810776763,39.107249329546498,1530404
Tamil Nadu,Krishnagiri,MADHUSOODHANAN.N,MALE,37,GENERAL,NTK,Ganna Kisan,27757,243,28000,1.8295822540976108,2.4090725672884084,1530404
Tamil Nadu,Krishnagiri,SRI KARUNYA SUBRAHMANYAM,MALE,50,GENERAL,MNM,Battery Torch,16895,100,16995,1.1104910860138892,1.462221010038089,1530404
Tamil Nadu,Krishnagiri,N.ASLAM RAHMAN SHERIFF,MALE,35,GENERAL,IND,BUCKET,805,17,822,0.053711307602437003,0.070723487511109698,1530404
Tamil Nadu,Krishnagiri,AJAZ.S,MALE,33,GENERAL,IND,Mike,682,6,688,0.044955449672112721,0.059194354510515169,1530404
Tamil Nadu,Krishnagiri,S.GANESA KUMAR,MALE,50,GENERAL,IND,Gift Pack,8850,17,8867,0.57938949453869704,0.76290165907665408,1530404
Tamil Nadu,Krishnagiri,T.V.S.GANDHI,MALE,45,GENERAL,IND,Bat,924,10,934,0.061029636618827446,0.08035977778026332,1530404
Tamil Nadu,Krishnagiri,K.KUPPAN,MALE,68,GENERAL,IND,Cup & Saucer,1064,14,1078,0.070438916782758015,0.092749293840603708,1530404
Tamil Nadu,Krishnagiri,M.KUMARESAN,MALE,44,SC,IND,Gas Cylinder,1251,8,1259,0.082265859211031855,0.10832222722200377,1530404
Tamil Nadu,Krishnagiri,B.GOVINDAN,MALE,51,GENERAL,IND,Peas,5387,3,5390,0.3521945839137901,0.4637464692030186,1530404
Tamil Nadu,Krishnagiri,DEVAPPA.Y,MALE,53,GENERAL,IND,Pot,1521,1,1522,0.099450863954877275,0.13095030169331989,1530404
Tamil Nadu,Krishnagiri,NAGESH.L,MALE,47,GENERAL,IND,CCTV Camera,1628,1,1629,0.10644248185446457,0.14015640043260061,1530404
Tamil Nadu,Krishnagiri,M.MEENA,FEMALE,55,GENERAL,IND,Ring,2572,12,2584,0.16884430516386523,0.22232298263833022,1530404
